Bk Sales Account Id Int,Sales Account Group Name,Business Entity Descr,Bk Product Id,Contract Type,Contract Line End Fiscal Quarter,Sntc Sspt Offer Flag,Covered Item Qty,Annualized Extended Contract Line List Usd Amount,ANNUALIZED_CONTRACT_LINE_NET_USD_AMOUNT,Product Unit List Price,Service List Price,CORRECTED_CONTRACT_LINE_NET_USD_AMOUNT
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,SFP-10G-LR-S,SNT,20242,Smartnet Total Care,15.520000,0.0,0.0,31148.64000000001,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,IOT Software,SFP-H10GB-CU5M,SPC4P,20232,SP Base,0.001040,0.0,0.00023895945215999997,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,FAN-T3-R,SNT,20252,Smartnet Total Care,14.000000,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,GLC-T,SPC4P,20224,SP Base,2.334960,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Data Center Switching,NXA-FAN-35CFM-PI,SNT,20253,Smartnet Total Care,8.000000,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,SP Routing,GLC-LH-SMD-RF,SPC4P,20232,SP Base,1.267900,0.0,2.184928048512,927.189912,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,WS-C3850-48XS-S,SNT,20252,Smartnet Total Care,4.000000,26426.76,6308.066666666667,135101.96,26426.76,18924.2
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,X2-10GB-LR,SPC4P,20232,SP Base,0.747200,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Security,SNS-PSU1-770W,SNT,20241,Smartnet Total Care,2.000000,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,C9200-STACK-BLANK,SNT,20242,Smartnet Total Care,16.000000,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Security,FMC-M5-MRAID-12G,SSSNT,20231,Solution Support,1.000000,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Data Center Switching,GLC-TE,SSSNT,20231,Solution Support,0.031660,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Enterprise Routing,MEM-44-4G,SPC4P,20232,SP Base,1.000000,0.0,0.0,0.0,0.0,0.0
203721067,ARAMCO SERVICES COMPANY,Enterprise Networking,NETWORK-PNP-LIC,SNT,20242,Smartnet Total Care,10.000000,0.0,0.0,0.0,0.0,0.0
